,Store,Type,Fecha,2017,2018,2019,2020,2021
2503,Dicas Outdoor,Chaqueta Outdoor,2020-12-10,,,,1.0,
2504,Dicas Outdoor,Chaqueta Outdoor,2020-12-16,,,,0.99,
2505,Dicas Outdoor,Chaqueta Outdoor,2020-12-18,,,,1.0,
2506,Dicas Outdoor,Chaqueta Outdoor,2020-12-21,,,,1.99,
2507,Dicas Outdoor,Chaqueta Outdoor,2020-12-22,,,,3.0,
2508,Dicas Outdoor,Chaqueta Outdoor,2020-12-23,,,,2.0,
2509,Dicas Outdoor,Chaqueta Outdoor,2020-12-24,,,,3.0,
2510,Dicas Outdoor,Chaqueta Outdoor,2020-12-26,,,,1.0,
2511,Dicas Outdoor,Chaqueta Outdoor,2020-12-28,,,,-1.0,
2512,Dicas Outdoor,Chaqueta Outdoor,2020-12-29,,,,1.0,
2513,Dicas Outdoor,Chaqueta Outdoor,2020-12-31,,,,2.0,
2514,Dicas Outdoor,Chaqueta Outdoor,2021-01-04,,,,,2.0
2515,Dicas Outdoor,Chaqueta Outdoor,2021-01-06,,,,,1.0
2516,Dicas Outdoor,Chaqueta Outdoor,2021-01-08,,,,,0.99
2517,Dicas Outdoor,Chaqueta Outdoor,2021-02-18,,,,,1.0
2518,Dicas Outdoor,Chaqueta Outdoor,2021-02-19,,,,,1.0
2519,Dicas Outdoor,Chaqueta Outdoor,2021-02-23,,,,,1.0
2520,Dicas Outdoor,Chaqueta Outdoor,2021-03-04,,,,,0.99
2521,Dicas Outdoor,Chaqueta Outdoor,2021-03-08,,,,,-1.0
2522,Dicas Outdoor,Chaqueta Outdoor,2021-03-12,,,,,2.0
2523,Dicas Outdoor,Chaqueta Outdoor,2021-03-18,,,,,1.0
2524,Dicas Outdoor,Cortaviento Outdoor,2018-04-06,,-1.0,,,
2525,Dicas Outdoor,Cortaviento Outdoor,2018-06-16,,1.0,,,
2526,Dicas Outdoor,Cortaviento Outdoor,2018-08-25,,1.0,,,
2527,Dicas Outdoor,Cortaviento Outdoor,2018-08-28,,1.0,,,
2528,Dicas Outdoor,Cortaviento Outdoor,2018-08-29,,1.0,,,
2529,Dicas Outdoor,Cortaviento Outdoor,2018-08-31,,1.99,,,
2530,Dicas Outdoor,Cortaviento Outdoor,2018-09-01,,2.0,,,
2531,Dicas Outdoor,Cortaviento Outdoor,2018-09-05,,1.0,,,
2532,Dicas Outdoor,Cortaviento Outdoor,2018-09-06,,1.0,,,
2533,Dicas Outdoor,Cortaviento Outdoor,2018-09-12,,1.0,,,
2534,Dicas Outdoor,Cortaviento Outdoor,2018-09-14,,1.0,,,
2535,Dicas Outdoor,Cortaviento Outdoor,2018-09-15,,1.0,,,
2536,Dicas Outdoor,Cortaviento Outdoor,2018-09-20,,2.0,,,
2537,Dicas Outdoor,Cortaviento Outdoor,2018-09-21,,3.0,,,
2538,Dicas Outdoor,Cortaviento Outdoor,2018-09-22,,1.0,,,
2539,Dicas Outdoor,Cortaviento Outdoor,2018-09-27,,1.0,,,
2540,Dicas Outdoor,Cortaviento Outdoor,2018-09-28,,2.0,,,
2541,Dicas Outdoor,Cortaviento Outdoor,2018-10-02,,2.0,,,
2542,Dicas Outdoor,Cortaviento Outdoor,2018-10-10,,3.0,,,
2543,Dicas Outdoor,Cortaviento Outdoor,2018-10-16,,1.0,,,
2544,Dicas Outdoor,Cortaviento Outdoor,2018-10-19,,0.99,,,
2545,Dicas Outdoor,Cortaviento Outdoor,2018-10-31,,1.0,,,
2546,Dicas Outdoor,Cortaviento Outdoor,2018-11-09,,1.0,,,
2547,Dicas Outdoor,Cortaviento Outdoor,2018-11-24,,1.0,,,
2548,Dicas Outdoor,Cortaviento Outdoor,2018-12-06,,1.0,,,
2549,Dicas Outdoor,Cortaviento Outdoor,2018-12-11,,1.0,,,
2550,Dicas Outdoor,Cortaviento Outdoor,2018-12-20,,1.0,,,
2551,Dicas Outdoor,Cortaviento Outdoor,2019-02-28,,,1.0,,
2552,Dicas Outdoor,Cortaviento Outdoor,2019-03-04,,,0.99,,
2553,Dicas Outdoor,Cortaviento Outdoor,2019-03-13,,,1.0,,
2554,Dicas Outdoor,Cortaviento Outdoor,2019-03-16,,,1.0,,
2555,Dicas Outdoor,Cortaviento Outdoor,2019-03-20,,,1.0,,
2556,Dicas Outdoor,Cortaviento Outdoor,2019-03-22,,,1.0,,
2557,Dicas Outdoor,Cortaviento Outdoor,2019-04-03,,,2.0,,
2558,Dicas Outdoor,Cortaviento Outdoor,2019-04-30,,,1.0,,
2559,Dicas Outdoor,Cortaviento Outdoor,2019-05-03,,,1.0,,
2560,Dicas Outdoor,Cortaviento Outdoor,2019-05-06,,,1.0,,
2561,Dicas Outdoor,Cortaviento Outdoor,2019-05-07,,,0.0,,
2562,Dicas Outdoor,Cortaviento Outdoor,2019-05-09,,,-1.0,,
2563,Dicas Outdoor,Cortaviento Outdoor,2019-05-10,,,1.0,,
2564,Dicas Outdoor,Cortaviento Outdoor,2019-05-11,,,1.0,,
2565,Dicas Outdoor,Cortaviento Outdoor,2019-05-13,,,1.0,,
2566,Dicas Outdoor,Cortaviento Outdoor,2019-05-17,,,1.0,,
2567,Dicas Outdoor,Cortaviento Outdoor,2019-05-25,,,1.0,,
2568,Dicas Outdoor,Cortaviento Outdoor,2019-06-06,,,2.0,,
2569,Dicas Outdoor,Cortaviento Outdoor,2019-06-07,,,1.0,,
2570,Dicas Outdoor,Cortaviento Outdoor,2019-06-08,,,1.0,,
2571,Dicas Outdoor,Cortaviento Outdoor,2019-06-17,,,1.0,,
2572,Dicas Outdoor,Cortaviento Outdoor,2019-07-01,,,1.0,,
2573,Dicas Outdoor,Cortaviento Outdoor,2019-07-02,,,1.0,,
2574,Dicas Outdoor,Cortaviento Outdoor,2019-07-06,,,1.0,,
2575,Dicas Outdoor,Cortaviento Outdoor,2019-07-13,,,1.0,,
2576,Dicas Outdoor,Cortaviento Outdoor,2019-07-15,,,0.0,,
2577,Dicas Outdoor,Cortaviento Outdoor,2019-07-16,,,1.0,,
2578,Dicas Outdoor,Cortaviento Outdoor,2019-08-20,,,1.0,,
2579,Dicas Outdoor,Cortaviento Outdoor,2019-08-22,,,1.0,,
2580,Dicas Outdoor,Cortaviento Outdoor,2019-09-05,,,1.0,,
2581,Dicas Outdoor,Cortaviento Outdoor,2019-09-27,,,3.0,,
2582,Dicas Outdoor,Cortaviento Outdoor,2019-09-30,,,1.0,,
2583,Dicas Outdoor,Cortaviento Outdoor,2019-10-05,,,1.0,,
2584,Dicas Outdoor,Cortaviento Outdoor,2019-10-10,,,1.0,,
2585,Dicas Outdoor,Cortaviento Outdoor,2019-10-26,,,1.0,,
2586,Dicas Outdoor,Cortaviento Outdoor,2019-10-30,,,1.0,,
2587,Dicas Outdoor,Cortaviento Outdoor,2019-11-06,,,1.0,,
2588,Dicas Outdoor,Cortaviento Outdoor,2019-11-07,,,1.0,,
2589,Dicas Outdoor,Cortaviento Outdoor,2019-11-08,,,1.0,,
2590,Dicas Outdoor,Cortaviento Outdoor,2019-11-15,,,0.99,,
2591,Dicas Outdoor,Cortaviento Outdoor,2019-11-16,,,2.0,,
2592,Dicas Outdoor,Cortaviento Outdoor,2019-11-23,,,1.0,,
2593,Dicas Outdoor,Cortaviento Outdoor,2019-11-30,,,1.0,,
2594,Dicas Outdoor,Cortaviento Outdoor,2019-12-14,,,1.0,,
2595,Dicas Outdoor,Cortaviento Outdoor,2019-12-19,,,1.0,,
2596,Dicas Outdoor,Cortaviento Outdoor,2019-12-20,,,1.0,,
2597,Dicas Outdoor,Cortaviento Outdoor,2019-12-21,,,1.0,,
2598,Dicas Outdoor,Cortaviento Outdoor,2019-12-22,,,2.0,,
2599,Dicas Outdoor,Cortaviento Outdoor,2019-12-24,,,2.0,,
2600,Dicas Outdoor,Cortaviento Outdoor,2019-12-30,,,1.0,,
2601,Dicas Outdoor,Cortaviento Outdoor,2020-01-02,,,,1.0,
2602,Dicas Outdoor,Cortaviento Outdoor,2020-01-10,,,,1.0,
2603,Dicas Outdoor,Cortaviento Outdoor,2020-02-07,,,,1.0,
2604,Dicas Outdoor,Cortaviento Outdoor,2020-02-11,,,,0.0,
2605,Dicas Outdoor,Cortaviento Outdoor,2020-02-17,,,,1.0,
2606,Dicas Outdoor,Cortaviento Outdoor,2020-03-02,,,,1.0,
2607,Dicas Outdoor,Cortaviento Outdoor,2020-03-05,,,,1.0,
2608,Dicas Outdoor,Cortaviento Outdoor,2020-03-10,,,,1.0,
2609,Dicas Outdoor,Cortaviento Outdoor,2020-03-18,,,,1.0,
2610,Dicas Outdoor,Cortaviento Outdoor,2020-04-25,,,,1.0,
2611,Dicas Outdoor,Cortaviento Outdoor,2020-05-02,,,,1.0,
2612,Dicas Outdoor,Cortaviento Outdoor,2020-05-14,,,,2.0,
2613,Dicas Outdoor,Cortaviento Outdoor,2020-05-16,,,,1.0,
2614,Dicas Outdoor,Cortaviento Outdoor,2020-05-18,,,,1.0,
2615,Dicas Outdoor,Cortaviento Outdoor,2020-05-23,,,,1.0,
2616,Dicas Outdoor,Cortaviento Outdoor,2020-06-27,,,,1.0,
2617,Dicas Outdoor,Cortaviento Outdoor,2020-07-03,,,,1.0,
2618,Dicas Outdoor,Cortaviento Outdoor,2020-07-06,,,,1.0,
2619,Dicas Outdoor,Cortaviento Outdoor,2020-08-04,,,,1.0,
2620,Dicas Outdoor,Cortaviento Outdoor,2020-08-07,,,,1.0,
2621,Dicas Outdoor,Cortaviento Outdoor,2020-08-31,,,,1.0,
2622,Dicas Outdoor,Cortaviento Outdoor,2020-09-07,,,,1.0,
2623,Dicas Outdoor,Cortaviento Outdoor,2020-09-08,,,,1.0,
2624,Dicas Outdoor,Cortaviento Outdoor,2020-09-25,,,,1.0,
2625,Dicas Outdoor,Cortaviento Outdoor,2020-10-02,,,,0.99,
2626,Dicas Outdoor,Cortaviento Outdoor,2020-10-05,,,,1.0,
2627,Dicas Outdoor,Cortaviento Outdoor,2020-10-09,,,,1.0,
2628,Dicas Outdoor,Cortaviento Outdoor,2020-10-10,,,,1.0,
2629,Dicas Outdoor,Cortaviento Outdoor,2020-10-14,,,,1.0,
2630,Dicas Outdoor,Cortaviento Outdoor,2020-11-12,,,,1.0,
2631,Dicas Outdoor,Cortaviento Outdoor,2020-11-24,,,,1.0,
2632,Dicas Outdoor,Cortaviento Outdoor,2020-12-01,,,,1.0,
2633,Dicas Outdoor,Cortaviento Outdoor,2020-12-09,,,,1.0,
2634,Dicas Outdoor,Cortaviento Outdoor,2020-12-16,,,,0.99,
2635,Dicas Outdoor,Cortaviento Outdoor,2020-12-18,,,,1.0,
2636,Dicas Outdoor,Cortaviento Outdoor,2020-12-21,,,,1.99,
2637,Dicas Outdoor,Cortaviento Outdoor,2020-12-22,,,,3.0,
2638,Dicas Outdoor,Cortaviento Outdoor,2020-12-24,,,,1.0,
2639,Dicas Outdoor,Cortaviento Outdoor,2020-12-28,,,,1.0,
2640,Dicas Outdoor,Cortaviento Outdoor,2020-12-30,,,,-1.0,
2641,Dicas Outdoor,Cortaviento Outdoor,2021-01-07,,,,,1.0
2642,Dicas Outdoor,Cortaviento Outdoor,2021-01-13,,,,,1.0
2643,Dicas Outdoor,Cortaviento Outdoor,2021-02-19,,,,,-1.0
2644,Dicas Outdoor,Cortaviento Outdoor,2021-02-24,,,,,1.0
2645,Dicas Outdoor,Cortaviento Outdoor,2021-03-09,,,,,1.0
2646,Dicas Outdoor,Cortaviento Outdoor,2021-03-11,,,,,1.0
2647,Dicas Outdoor,Cortaviento Outdoor,2021-03-16,,,,,1.0
2648,Dicas Outdoor,Parka Outdoor,2018-09-01,,1.0,,,
2649,Dicas Outdoor,Parka Outdoor,2018-09-07,,1.0,,,
2650,Dicas Outdoor,Parka Outdoor,2018-09-14,,1.99,,,
2651,Dicas Outdoor,Parka Outdoor,2018-09-21,,1.0,,,
2652,Dicas Outdoor,Parka Outdoor,2018-09-22,,1.0,,,
2653,Dicas Outdoor,Parka Outdoor,2018-09-25,,3.0,,,
2654,Dicas Outdoor,Parka Outdoor,2018-10-12,,2.0,,,
2655,Dicas Outdoor,Parka Outdoor,2018-10-15,,1.0,,,
2656,Dicas Outdoor,Parka Outdoor,2018-10-16,,0.0,,,
2657,Dicas Outdoor,Parka Outdoor,2018-10-20,,1.99,,,
2658,Dicas Outdoor,Parka Outdoor,2018-11-23,,1.0,,,
2659,Dicas Outdoor,Parka Outdoor,2018-11-24,,1.0,,,
2660,Dicas Outdoor,Parka Outdoor,2018-12-03,,0.99,,,
2661,Dicas Outdoor,Parka Outdoor,2018-12-29,,1.0,,,
2662,Dicas Outdoor,Parka Outdoor,2019-01-08,,,1.0,,
2663,Dicas Outdoor,Parka Outdoor,2019-01-15,,,1.0,,
2664,Dicas Outdoor,Parka Outdoor,2019-03-06,,,2.0,,
2665,Dicas Outdoor,Parka Outdoor,2019-03-07,,,1.0,,
2666,Dicas Outdoor,Parka Outdoor,2019-03-08,,,1.0,,
2667,Dicas Outdoor,Parka Outdoor,2019-03-09,,,1.0,,
2668,Dicas Outdoor,Parka Outdoor,2019-03-12,,,1.0,,
2669,Dicas Outdoor,Parka Outdoor,2019-03-16,,,0.99,,
2670,Dicas Outdoor,Parka Outdoor,2019-03-19,,,1.0,,
2671,Dicas Outdoor,Parka Outdoor,2019-03-22,,,-0.010000000000000009,,
2672,Dicas Outdoor,Parka Outdoor,2019-03-23,,,0.99,,
2673,Dicas Outdoor,Parka Outdoor,2019-03-27,,,0.99,,
2674,Dicas Outdoor,Parka Outdoor,2019-04-01,,,1.0,,
2675,Dicas Outdoor,Parka Outdoor,2019-04-02,,,2.0,,
2676,Dicas Outdoor,Parka Outdoor,2019-04-03,,,1.9900000000000002,,
2677,Dicas Outdoor,Parka Outdoor,2019-04-04,,,1.0,,
2678,Dicas Outdoor,Parka Outdoor,2019-04-05,,,2.0,,
2679,Dicas Outdoor,Parka Outdoor,2019-04-06,,,1.9899999999999998,,
2680,Dicas Outdoor,Parka Outdoor,2019-04-12,,,1.0,,
2681,Dicas Outdoor,Parka Outdoor,2019-04-13,,,0.99,,
2682,Dicas Outdoor,Parka Outdoor,2019-04-16,,,1.99,,
2683,Dicas Outdoor,Parka Outdoor,2019-04-17,,,3.0,,
2684,Dicas Outdoor,Parka Outdoor,2019-04-26,,,1.0,,
2685,Dicas Outdoor,Parka Outdoor,2019-04-27,,,1.0,,
2686,Dicas Outdoor,Parka Outdoor,2019-05-03,,,1.0,,
2687,Dicas Outdoor,Parka Outdoor,2019-05-04,,,0.0,,
2688,Dicas Outdoor,Parka Outdoor,2019-05-06,,,1.0,,
2689,Dicas Outdoor,Parka Outdoor,2019-05-07,,,1.0,,
2690,Dicas Outdoor,Parka Outdoor,2019-05-09,,,1.0,,
2691,Dicas Outdoor,Parka Outdoor,2019-05-10,,,1.0,,
2692,Dicas Outdoor,Parka Outdoor,2019-05-11,,,0.99,,
2693,Dicas Outdoor,Parka Outdoor,2019-05-16,,,0.0,,
2694,Dicas Outdoor,Parka Outdoor,2019-05-20,,,1.0,,
2695,Dicas Outdoor,Parka Outdoor,2019-05-22,,,1.99,,
2696,Dicas Outdoor,Parka Outdoor,2019-05-25,,,2.0,,
2697,Dicas Outdoor,Parka Outdoor,2019-05-29,,,1.0,,
2698,Dicas Outdoor,Parka Outdoor,2019-05-30,,,1.0,,
2699,Dicas Outdoor,Parka Outdoor,2019-05-31,,,1.0,,
2700,Dicas Outdoor,Parka Outdoor,2019-06-01,,,1.0,,
2701,Dicas Outdoor,Parka Outdoor,2019-06-03,,,0.99,,
